,Time (yrs),R (AU),Vr (m/s),Vt (m/s),m (kg),theta (rad),T radial (N),T tangential (N)
123,1.6665230558529491,0.9083772834818105,-9892.656578603455,32031.25581677393,1886.6628503631716,9.061891059688291,-0.36005963785386924,0.3469251635819975
124,1.6762646943202402,0.8881862711519523,-9809.901947465063,32818.269330101764,1878.9374824240695,9.135830554348617,-0.3401744976512639,0.366444158954452
125,1.6856635561458937,0.8689367967243488,-9658.123912941894,33605.46287346127,1871.4427492460964,9.210542116475093,-0.3173614633349097,0.38636997832054437
126,1.6947154910561018,0.8507530511170552,-9436.315317639954,34384.75768939698,1864.2488718716193,9.285798028930472,-0.29508056428000834,0.4036427436523449
127,1.703416501969985,0.8337421717884341,-9146.426302235906,35147.64262629709,1857.3174202095306,9.361324739955748,-0.27276060450547956,0.41904852625647215
128,1.7117627467645244,0.8179907323211925,-8791.667559750867,35885.293709261445,1850.6808224174008,9.436805156073662,-0.25548318236882833,0.4298003829850089
129,1.7197505399710458,0.8035620986553785,-8376.984644858123,36589.640287899776,1844.3196010191757,9.511883418886011,-0.2327184563009508,0.4425405390458438
130,1.7273763544024963,0.7904961024548924,-7908.3058239585,37253.32307088756,1838.2545965694121,9.586173109273918,-0.21542022386242143,0.45121406646329315
131,1.73463682271078,0.7788068863493425,-7394.157444254799,37869.66651322206,1832.4733755974833,9.659265541875081,-0.19751634449361372,0.45933355741183046
132,1.741528738873442,0.7684835882514793,-6843.055625933541,38433.76406825924,1826.9915687073471,9.730740903078367,-0.17974835975168707,0.46657317985009333
133,1.7480490596090084,0.7594916100239261,-6265.140465210741,38942.04847548822,1821.7999733916567,9.800179769814157,-0.1629802702416471,0.4726916973490178
134,1.7541949057203003,0.7517743926089234,-5670.625595827646,39392.68110865641,1816.9114658403262,9.867174174878025,-0.14843946014347512,0.47745757737825034
135,1.7599635633650335,0.745256285222111,-5070.0895195972735,39785.52084605447,1812.318382261897,9.931337974105737,-0.13280183167640114,0.48204116149778486
136,1.7653524852529827,0.7398462769271607,-4473.286539364706,40122.047737028035,1808.032019154398,9.992315428132667,-0.1188763100389763,0.4856628751401727
137,1.7703592917688915,0.7354416631471792,-3889.947379817541,40405.05883975031,1804.0453773539684,10.04978745620711,-0.10648452913820954,0.4885294805422956
138,1.7749817720201235,0.7319320340570217,-3328.335049718905,40638.51747135015,1800.3688738071178,10.103475420791712,-0.09379562650157397,0.49112359492576985
139,1.779217884807589,0.729203300554223,-2796.0734347045536,40827.21793028742,1796.9955621498887,10.153142576556268,-0.08294625753336182,0.4930719237769339
140,1.7830657595175303,0.7271412071967593,-2299.3241684025998,40976.42416166647,1793.9355670094862,10.198593179727192,-0.07190877855537223,0.4948021118617731
141,1.786523696929486,0.7256346116372726,-1843.4663308195186,41091.683822171384,1791.1814496083732,10.239669952923629,-0.06361537906949548,0.4959365738595408
142,1.7895901699302443,0.7245781525389142,-1432.5274424426357,41178.428264223476,1788.7434798923744,10.276250170989595,-0.05402932903507006,0.49707226084094175
143,1.7922638241086513,0.7238745909740634,-1069.81148534289,41241.94525760959,1786.613196387909,10.308241055460273,-0.04693060088275375,0.49779264629034786
144,1.7945434781610186,0.7234365072955437,-757.6570440415331,41286.959928810174,1784.8018648936445,10.335574759279543,-0.039378561108703816,0.49844691686971115
145,1.7964281238781385,0.7231876868040089,-497.8801593298502,41317.81175033804,1783.2986925581383,10.358203471371002,-0.03154782577391952,0.4990037453245344
146,1.7979169247985327,0.7230640999507956,-291.5311104330757,41337.988068987695,1782.1181573517943,10.376094814005045,-0.0193141948642427,0.4996268312631845
147,1.7990092085873737,0.723014586973261,-139.52216241926746,41350.552398455475,1781.2421420665548,10.389227778298931,0.0020064321683306075,0.4999960151307482
148,1.7997044084108158,0.7230013065458675,-41.97637428272536,41357.09085772804,1780.7203278182428,10.397588715639122,0.09386836888848728,0.41508127889927926
149,1.8000000023763885,0.723,0.0,41359.11502560301,1780.534364777851,10.40114411680059,0.166697175631668,0.3222969980980561
