,Time (yrs),R (AU),Vr (m/s),Vt (m/s),m (kg),theta (rad),T radial (N),T tangential (N)
123,2.1814002140026614,1.0107708200016325,-1671.014704779655,23337.522227795333,1942.9296541228503,19.354661677340268,0.002145743516553605,-0.02446544693721741
124,2.1941515600837445,1.005099059896229,-2559.9826238102937,23465.666719216388,1942.5548613610165,19.41688647996965,0.005092070586105249,-0.006338030245890378
125,2.2064542276801244,0.9973624352701355,-3422.6669293583905,23646.704095551155,1942.381001676012,19.477724983339343,-0.014083787021710086,-0.008155619626592793
126,2.218302784278797,0.9877982856870164,-4254.59548246982,23874.42959974555,1942.0545241997881,19.537342665097807,0.01437426825141248,-0.0027572246278690584
127,2.2296919978890877,0.9766524833136697,-5054.8123928035575,24145.06013604468,1941.7420517909723,19.595862569178212,-0.0010466314774142667,-0.02047791383089971
128,2.2406168393528674,0.9641541990551563,-5827.176778465437,24454.786451858832,1941.6214238261075,19.65336731622345,-0.0013134080021121447,-0.009158667869570878
129,2.2510724845651664,0.9505292690851855,-6568.227958767791,24804.158131814846,1941.6433736439876,19.709911214712807,-0.009703086647130234,-0.01017844218062959
130,2.261054316604206,0.9359994421735528,-7277.072819740626,25187.82669386472,1941.4753772384886,19.765514753136422,0.0007820203784413752,-0.002282146699316886
131,2.2705579277698758,0.9207845759731704,-7950.933386953486,25603.4811613616,1941.4765513334899,19.820163834526333,-0.0074031782139493425,-0.009228240627600009
132,2.279579121529733,0.9050956738015574,-8590.604129487494,26046.62605437561,1941.337083752101,19.87380945842582,-0.0012355764768231733,0.007787887335156429
133,2.288113914371618,0.8891392332671825,-9191.714904180919,26515.51231628414,1941.4807599074743,19.926371286997824,-0.00021282181842125451,0.0012310750258957856
134,2.296158537561987,0.8731138011731203,-9755.675359533003,27000.604739353377,1941.2723503478744,19.977730550789612,-0.004452960287271905,-0.01852021585806086
135,2.303709438809068,0.8572080092060116,-10279.487017167203,27499.609152568464,1941.122483947406,20.027730436885626,0.001670952359249882,-0.012400598298080066
136,2.3107632838298913,0.8416022657683396,-10762.889405447477,28009.392003800018,1940.950245831988,20.076186786357685,0.0008465969570807412,0.01275635462438318
137,2.3173169578201285,0.8264656887342556,-11204.34044665955,28523.609337479174,1940.8979144910975,20.122884127864747,0.00199842271931184,-0.0014960636380411932
138,2.3233675668254143,0.811955658338434,-11604.554362416691,29032.264031826104,1940.8419271470507,20.167572020813342,-0.005606389094415784,-0.006721177837918892
139,2.3289124390122486,0.7982157972218268,-11963.707848338863,29533.032425036254,1940.678726458165,20.20997416528612,-0.023873586279294545,0.025635969762167355
140,2.3339491258352973,0.785375845184019,-12283.013035314592,30018.39700901259,1940.3011021991226,20.24979707607088,-0.032130777494346396,0.03670980378718622
141,2.338475403094982,0.7735529501452671,-12560.488453834374,30480.004602060126,1940.0181820789367,20.286729231689137,-0.016968203108371747,0.029017615503463167
142,2.342489271872011,0.7628509009378575,-12799.270728304498,30907.88958270615,1939.7778709794036,20.320449941910695,-0.035440237287512284,-0.020629831104986777
143,2.345988959305955,0.7533579147751097,-12999.972177598347,31295.64679352677,1939.566004168007,20.35063848650109,0.008072684303852556,-0.03258043270905528
144,2.3489729191259054,0.7451495820641498,-13164.202213523811,31638.952036605868,1939.423824277349,20.37698871200831,0.006736155085826674,-0.025312031650186303
145,2.35143983163348,0.7382868296064798,-13295.974710411852,31932.147605807048,1939.329834744808,20.3992170901361,0.00884642195701778,-0.021382562647464784
146,2.3533886019399874,0.7328178699981845,-13396.973683876808,32169.762098960826,1939.259294456462,20.417071870077248,0.00566516506261543,-0.02014747331745655
147,2.354818349990793,0.7287794332579196,-13469.405672319348,32347.67587414775,1939.2218253902709,20.43034203531253,0.0053531160651396435,-0.009724046999719077
148,2.355728333827084,0.7261978643442104,-13514.717819944197,32462.556962594368,1939.2095429933197,20.43886501463219,-0.007330333476953561,-0.004470560899188923
149,2.3561152524103535,0.72509758,-13533.882384786162,32511.817340384805,1939.201201325007,20.442507294900608,-0.019792662864080025,0.0071810698391169304
